SHIPMENT_ID,SHIPMENT_DATE,ORDER_CREATED_TS_UTC,LAST_EVENT_TS_UTC,DELIVERED_TS_UTC,OFFICE_CODE,OFFICE_NAME,CITY,REGION,HUB_TYPE,CUSTOMER_CODE,CUSTOMER_NAME,CUSTOMER_SEGMENT,CUSTOMER_TYPE,PREFERRED_SERVICE_CODE,SERVICE_CODE,SERVICE_NAME,PRIORITY_LEVEL,SLA_HOURS,TEMPERATURE_CONTROL_FLAG,DEST_POSTAL_CODE,DEST_CITY,DEST_REGION,ROUTE_CODE,CARRIER_MODE,WEIGHT_KG,WEIGHT_BAND_RAW,BASE_PRICE_EUR,FUEL_SURCHARGE_EUR,TOTAL_PRICE_EUR,DELIVERY_STATUS,ATTEMPT_COUNT,SOURCE_SYSTEM,SOURCE_PLATFORM,SAP_DOCUMENT_NO,SNOWFLAKE_BATCH_ID,EXTRACT_TS_UTC,ZONE,LAT,LON
PC-2025-100020,2025-09-21,2023-06-12T15:00:00Z,2023-06-14T13:00:00Z,2023-04-26T21:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-267,Client_267,Enterprise,B2B,ECO,ECO,Economy,Low,72,False,28931,Móstoles,Centro,BAR01_Centro,Van,4.5,1-5 kg,13.18,1.05,14.23,Returned,1,SAP_S4,Snowflake,900020,SF_BATCH_PRO,2026-06-25T17:43:51.162292Z,Centro,40.39989487434797,-3.727965252624815
PC-2025-100021,2025-10-22,2023-02-27T04:00:00Z,2023-02-28T00:00:00Z,2023-02-28T21:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-111,Client_111,Enterprise,B2C,ECO,ECO,Economy,Low,72,False,50012,Zaragoza,Noreste,BAR01_Noreste,Van,13.2,10+ kg,12.18,0.97,13.15,Delivered,1,SAP_S4,Snowflake,900021,SF_BATCH_PRO,2026-06-25T17:43:51.162310Z,Noreste,41.622833673670925,-0.8664612786270544
PC-2025-100022,2025-11-23,2023-05-08T07:00:00Z,2023-05-08T20:00:00Z,2023-05-09T10:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-240,Client_240,SMB,B2B,EXP,EXP,Express,High,24,False,46012,Valencia,Este,BAR01_Este,Van,5.2,5-10 kg,10.19,0.82,11.01,Delivered,3,SAP_S4,Snowflake,900022,SF_BATCH_PRO,2026-06-25T17:43:51.162327Z,Este,39.50497803497028,-0.3540334508581511
PC-2025-100023,2025-12-24,2023-04-29T02:00:00Z,2023-04-29T13:00:00Z,2023-04-30T01:00:00Z,LEG03,ParcelCraft Leganés Hub,Leganés,Centro,Urban Hub,CUST-241,Client_241,SMB,B2B,EXP,EXP,Express,High,24,False,28913,Leganés,Centro,LEG03_Centro,Van,10.7,10+ kg,11.15,0.89,12.04,Delivered,1,SAP_S4,Snowflake,900023,SF_BATCH_PRO,2026-06-25T17:43:51.162344Z,Centro,40.35834936527027,-3.730244131129475
PC-2024-100024,2024-01-25,2023-05-11T20:00:00Z,2023-05-13T01:00:00Z,2023-05-14T07:00:00Z,ALC03,ParcelCraft Alcobendas Hub,Alcobendas,Centro,Urban Hub,CUST-204,Client_204,Enterprise,B2B,STD,STD,Standard,Normal,48,False,12009,Castellón,Este,ALC03_Este,Van,19.9,10+ kg,13.87,1.11,14.98,Delivered,1,SAP_S4,Snowflake,900024,SF_BATCH_PRO,2026-06-25T17:43:51.162361Z,Este,40.406524837129055,-3.746812289386008
PC-2024-100025,2024-02-26,2023-03-07T03:00:00Z,2023-03-07T08:00:00Z,2023-03-07T14:00:00Z,ALC01,ParcelCraft Alcobendas Hub,Alcobendas,Centro,Urban Hub,CUST-248,Client_248,Enterprise,B2B,SAM,SAM,Same Day,Critical,12,True,43002,Tarragona,Este,ALC01_Este,Van,7.4,5-10 kg,15.37,1.23,16.6,Delivered,1,SAP_S4,Snowflake,900025,SF_BATCH_PRO,2026-06-25T17:43:51.162378Z,Este,40.35815095844349,-3.7428754356165848
PC-2024-100026,2024-03-27,2023-06-02T11:00:00Z,2023-06-04T05:00:00Z,2023-06-06T00:00:00Z,GET02,ParcelCraft Getafe Hub,Getafe,Centro,Urban Hub,CUST-276,Client_276,SMB,B2C,ECO,ECO,Economy,Low,72,False,8013,Barcelona,Este,GET02_Este,Van,8.4,5-10 kg,13.97,1.12,15.09,Delivered,1,SAP_S4,Snowflake,900026,SF_BATCH_PRO,2026-06-25T17:43:51.162396Z,Este,41.400859601346895,2.2129858049070283
PC-2024-100027,2024-04-28,2023-06-07T09:00:00Z,2023-06-08T06:00:00Z,2023-06-09T04:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-153,Client_153,SMB,B2B,STD,STD,Standard,Normal,48,False,41013,Sevilla,Sur,BAR01_Sur,Van,20.8,10+ kg,14.52,1.16,15.68,Delivered,2,SAP_S4,Snowflake,900027,SF_BATCH_PRO,2026-06-25T17:43:51.162412Z,Sur,37.37022662713939,-5.989940419617628
PC-2024-100028,2024-05-01,2023-03-25T17:00:00Z,2023-03-27T12:00:00Z,2023-03-29T07:00:00Z,TAR01,ParcelCraft Tarragona Hub,Tarragona,Este,Urban Hub,CUST-291,Client_291,Enterprise,B2C,ECO,ECO,Economy,Low,72,False,26002,Logroño,Noreste,TAR01_Noreste,Van,17.4,10+ kg,13.15,1.05,14.2,Delivered,1,SAP_S4,Snowflake,900028,SF_BATCH_PRO,2026-06-25T17:43:51.162429Z,Noreste,40.421561534429735,-3.741969464415945
PC-2024-100029,2024-06-02,2023-04-05T21:00:00Z,2023-04-06T10:00:00Z,2023-04-07T00:00:00Z,ALC01,ParcelCraft Alcobendas Hub,Alcobendas,Centro,Urban Hub,CUST-269,Client_269,SMB,B2B,EXP,EXP,Express,High,24,True,39006,Santander,Norte,ALC01_Norte,Van,8.6,5-10 kg,9.32,0.75,10.07,Delivered,3,SAP_S4,Snowflake,900029,SF_BATCH_PRO,2026-06-25T17:43:51.162445Z,Norte,40.39058118074007,-3.717066200759748
PC-2024-100030,2024-07-03,2023-05-26T13:00:00Z,2023-05-26T22:00:00Z,2023-04-26T21:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-223,Client_223,SMB,B2B,SAM,SAM,Same Day,Critical,12,False,28031,Madrid,Centro,BAR01_Centro,Van,7.9,5-10 kg,14.83,1.19,16.02,Exception,2,SAP_S4,Snowflake,900030,SF_BATCH_PRO,2026-06-25T17:43:51.162460Z,Centro,40.41323031989436,-3.671180087793701
PC-2024-100031,2024-08-04,2023-06-12T15:00:00Z,2023-06-12T20:00:00Z,2023-06-13T02:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-258,Client_258,Enterprise,B2C,SAM,SAM,Same Day,Critical,12,False,41007,Sevilla,Sur,BAR01_Sur,Van,12.3,10+ kg,11.74,0.94,12.68,Delivered,1,SAP_S4,Snowflake,900031,SF_BATCH_PRO,2026-06-25T17:43:51.162476Z,Sur,37.38637629709583,-6.024992390969693
PC-2024-100032,2024-09-05,2023-04-13T20:00:00Z,2023-04-14T05:00:00Z,2023-04-26T21:00:00Z,VAL01,ParcelCraft Valencia Hub,Valencia,Este,Urban Hub,CUST-269,Client_269,SMB,B2B,EXP,EXP,Express,High,24,False,22009,Huesca,Noreste,VAL01_Noreste,Van,11.0,10+ kg,11.18,0.89,12.07,Returned,2,SAP_S4,Snowflake,900032,SF_BATCH_PRO,2026-06-25T17:43:51.162491Z,Noreste,40.36085228299603,-3.675437443594662
PC-2024-100033,2024-10-06,2023-03-24T10:00:00Z,2023-03-25T10:00:00Z,2023-03-26T10:00:00Z,GET02,ParcelCraft Getafe Hub,Getafe,Centro,Urban Hub,CUST-162,Client_162,SMB,B2B,STD,STD,Standard,Normal,48,False,8031,Barcelona,Este,GET02_Este,Van,3.6,1-5 kg,13.34,1.07,14.41,Delivered,1,SAP_S4,Snowflake,900033,SF_BATCH_PRO,2026-06-25T17:43:51.162508Z,Este,41.35941108010514,2.128818957667671
PC-2024-100034,2024-11-07,2023-03-04T09:00:00Z,2023-03-05T00:00:00Z,2023-04-26T21:00:00Z,CAS01,ParcelCraft Castellón Hub,Castellón,Este,Urban Hub,CUST-220,Client_220,Enterprise,B2C,EXP,EXP,Express,High,24,False,12020,Castellón,Este,CAS01_Este,Van,5.2,5-10 kg,9.9,0.79,10.69,Exception,1,SAP_S4,Snowflake,900034,SF_BATCH_PRO,2026-06-25T17:43:51.162523Z,Este,40.37509595241909,-3.735721420517733
PC-2024-100035,2024-12-08,2023-01-05T04:00:00Z,2023-01-05T20:00:00Z,2023-01-06T13:00:00Z,MÁL03,ParcelCraft Málaga Hub,Málaga,Sur,Urban Hub,CUST-217,Client_217,Enterprise,B2B,EXP,EXP,Express,High,24,False,48020,Bilbao,Norte,MÁL03_Norte,Van,18.5,10+ kg,12.72,1.02,13.74,Delivered,1,SAP_S4,Snowflake,900035,SF_BATCH_PRO,2026-06-25T17:43:51.162541Z,Norte,43.21840907267048,-2.892970695054688
PC-2025-100036,2025-01-09,2023-02-08T12:00:00Z,2023-02-09T01:00:00Z,2023-02-09T14:00:00Z,GET01,ParcelCraft Getafe Hub,Getafe,Centro,Urban Hub,CUST-265,Client_265,SMB,B2C,EXP,EXP,Express,High,24,False,28916,Leganés,Centro,GET01_Centro,Van,15.9,10+ kg,7.35,0.59,7.94,Delivered,2,SAP_S4,Snowflake,900036,SF_BATCH_PRO,2026-06-25T17:43:51.162579Z,Centro,40.44029856711235,-3.7090640422475416
PC-2025-100037,2025-02-10,2023-04-13T00:00:00Z,2023-04-13T22:00:00Z,2023-04-14T21:00:00Z,VAL01,ParcelCraft Valencia Hub,Valencia,Este,Urban Hub,CUST-129,Client_129,Enterprise,B2B,STD,STD,Standard,Normal,48,False,29015,Málaga,Sur,VAL01_Sur,Van,21.5,10+ kg,14.82,1.19,16.01,Delivered,2,SAP_S4,Snowflake,900037,SF_BATCH_PRO,2026-06-25T17:43:51.162596Z,Sur,40.352667888388346,-3.749024082437422
PC-2025-100038,2025-03-11,2023-03-23T16:00:00Z,2023-03-24T16:00:00Z,2023-03-25T16:00:00Z,CAS01,ParcelCraft Castellón Hub,Castellón,Este,Urban Hub,CUST-153,Client_153,SMB,B2B,EXP,EXP,Express,High,24,False,22009,Huesca,Noreste,CAS01_Noreste,Van,24.4,10+ kg,13.45,1.08,14.53,Delivered,1,SAP_S4,Snowflake,900038,SF_BATCH_PRO,2026-06-25T17:43:51.162612Z,Noreste,40.42824920566583,-3.6527448061991903
PC-2025-100039,2025-04-12,2023-02-06T10:00:00Z,2023-02-07T07:00:00Z,2023-02-08T05:00:00Z,CÓR01,ParcelCraft Córdoba Hub,Córdoba,Sur,Urban Hub,CUST-269,Client_269,SMB,B2B,STD,STD,Standard,Normal,48,False,14019,Córdoba,Sur,CÓR01_Sur,Van,1.0,1-5 kg,7.06,0.56,7.62,Delivered,3,SAP_S4,Snowflake,900039,SF_BATCH_PRO,2026-06-25T17:43:51.162629Z,Sur,40.444342866611606,-3.748965796771516
PC-2025-100040,2025-05-13,2023-04-13T16:00:00Z,2023-04-15T16:00:00Z,2023-04-26T21:00:00Z,TAR01,ParcelCraft Tarragona Hub,Tarragona,Este,Urban Hub,CUST-111,Client_111,Enterprise,B2C,ECO,ECO,Economy,Low,72,False,8042,Barcelona,Este,TAR01_Este,Van,18.5,10+ kg,9.15,0.73,9.88,In Transit,1,SAP_S4,Snowflake,900040,SF_BATCH_PRO,2026-06-25T17:43:51.162645Z,Este,41.415720022158354,2.2169553136219293
PC-2025-100041,2025-06-14,2023-01-18T06:00:00Z,2023-01-21T04:00:00Z,2023-01-24T02:00:00Z,CÓR01,ParcelCraft Córdoba Hub,Córdoba,Sur,Urban Hub,CUST-230,Client_230,Enterprise,B2C,ECO,ECO,Economy,Low,72,False,39007,Santander,Norte,CÓR01_Norte,Van,21.9,10+ kg,14.85,1.19,16.04,Delivered,1,SAP_S4,Snowflake,900041,SF_BATCH_PRO,2026-06-25T17:43:51.162662Z,Norte,40.35038058571536,-3.6785587765511423
PC-2025-100042,2025-07-15,2023-01-14T00:00:00Z,2023-01-15T17:00:00Z,2023-01-17T11:00:00Z,BIL01,ParcelCraft Bilbao Hub,Bilbao,Norte,Urban Hub,CUST-146,Client_146,Enterprise,B2B,ECO,ECO,Economy,Low,72,False,28901,Getafe,Centro,BIL01_Centro,Van,13.7,10+ kg,9.6,0.77,10.37,Delivered,1,SAP_S4,Snowflake,900042,SF_BATCH_PRO,2026-06-25T17:43:51.162678Z,Centro,40.37413829081945,-3.662891245789248
PC-2025-100043,2025-08-16,2023-01-07T18:00:00Z,2023-01-08T18:00:00Z,2023-04-26T21:00:00Z,GET01,ParcelCraft Getafe Hub,Getafe,Centro,Urban Hub,CUST-109,Client_109,Enterprise,B2B,STD,STD,Standard,Normal,48,False,33016,Oviedo,Norte,GET01_Norte,Van,11.3,10+ kg,12.73,1.02,13.75,Exception,1,SAP_S4,Snowflake,900043,SF_BATCH_PRO,2026-06-25T17:43:51.162693Z,Norte,40.44889675842749,-3.7334411085604655
PC-2025-100044,2025-09-17,2023-05-13T04:00:00Z,2023-05-13T18:00:00Z,2023-05-14T09:00:00Z,ZAR01,ParcelCraft Zaragoza Hub,Zaragoza,Noreste,Urban Hub,CUST-143,Client_143,Enterprise,B2B,STD,STD,Standard,Normal,48,False,46020,Valencia,Este,ZAR01_Este,Van,20.6,10+ kg,14.37,1.15,15.52,Delivered,1,SAP_S4,Snowflake,900044,SF_BATCH_PRO,2026-06-25T17:43:51.162709Z,Este,39.49114991088664,-0.3689722475950362
PC-2025-100045,2025-10-18,2023-05-20T22:00:00Z,2023-05-22T08:00:00Z,2023-04-26T21:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-220,Client_220,Enterprise,B2C,STD,STD,Standard,Normal,48,False,29006,Málaga,Sur,BAR01_Sur,Van,4.4,1-5 kg,12.3,0.98,13.28,Returned,2,SAP_S4,Snowflake,900045,SF_BATCH_PRO,2026-06-25T17:43:51.162725Z,Sur,40.401012022819,-3.6581303184007066
PC-2025-100046,2025-11-19,2023-03-24T04:00:00Z,2023-03-24T11:00:00Z,2023-03-24T18:00:00Z,CÓR01,ParcelCraft Córdoba Hub,Córdoba,Sur,Urban Hub,CUST-172,Client_172,Enterprise,B2B,SAM,SAM,Same Day,Critical,12,False,48005,Bilbao,Norte,CÓR01_Norte,Van,11.4,10+ kg,14.45,1.16,15.61,Delivered,1,SAP_S4,Snowflake,900046,SF_BATCH_PRO,2026-06-25T17:43:51.162741Z,Norte,43.219170754402064,-2.9267446652828406
PC-2025-100047,2025-12-20,2023-01-08T21:00:00Z,2023-01-10T08:00:00Z,2023-01-11T19:00:00Z,ALC03,ParcelCraft Alcobendas Hub,Alcobendas,Centro,Urban Hub,CUST-266,Client_266,SMB,B2C,ECO,ECO,Economy,Low,72,False,28911,Leganés,Centro,ALC03_Centro,Van,8.7,5-10 kg,9.27,0.74,10.01,Delivered,1,SAP_S4,Snowflake,900047,SF_BATCH_PRO,2026-06-25T17:43:51.162757Z,Centro,40.37488726161813,-3.7033104188597945
PC-2024-100048,2024-01-21,2023-05-21T18:00:00Z,2023-05-22T04:00:00Z,2023-05-22T15:00:00Z,BAR01,ParcelCraft Barcelona Hub,Barcelona,Este,Urban Hub,CUST-229,Client_229,SMB,B2B,EXP,EXP,Express,High,24,False,14018,Córdoba,Sur,BAR01_Sur,Van,17.8,10+ kg,14.37,1.15,15.52,Delivered,1,SAP_S4,Snowflake,900048,SF_BATCH_PRO,2026-06-25T17:43:51.162775Z,Sur,40.39343932864136,-3.6899196198945408
PC-2024-100049,2024-02-22,2023-06-05T11:00:00Z,2023-06-06T06:00:00Z,2023-06-07T01:00:00Z,TAR01,ParcelCraft Tarragona Hub,Tarragona,Este,Urban Hub,CUST-134,Client_134,Enterprise,B2B,EXP,EXP,Express,High,24,False,14018,Córdoba,Sur,TAR01_Sur,Van,6.0,5-10 kg,12.5,1.0,13.5,Delivered,2,SAP_S4,Snowflake,900049,SF_BATCH_PRO,2026-06-25T17:43:51.162793Z,Sur,40.411517518855455,-3.738022266522894
